State,FIPS,County,Year,Heart_Attack_Mortality,Stability
Alabama,1095,Marshall,2012,137.2,1
Alabama,1095,Marshall,2013,132.3,1
Alabama,1095,Marshall,2014,145.3,1
Alabama,1095,Marshall,2015,161.2,1
Alabama,1097,Mobile,2000,154.6,1
Alabama,1097,Mobile,2001,144.2,1
Alabama,1097,Mobile,2002,131.7,1
Alabama,1097,Mobile,2003,137.1,1
Alabama,1097,Mobile,2004,103.5,1
Alabama,1097,Mobile,2005,122.2,1
Alabama,1097,Mobile,2006,90.4,1
Alabama,1097,Mobile,2007,107.4,1
Alabama,1097,Mobile,2008,83.4,1
Alabama,1097,Mobile,2009,69.9,1
Alabama,1097,Mobile,2010,75.8,1
Alabama,1097,Mobile,2011,77.9,1
Alabama,1097,Mobile,2012,64.6,1
Alabama,1097,Mobile,2013,73.5,1
Alabama,1097,Mobile,2014,53.5,1
Alabama,1097,Mobile,2015,60.5,1
Alabama,1099,Monroe,2000,186.5,1
Alabama,1099,Monroe,2001,88.8,0
Alabama,1099,Monroe,2002,128.3,1
Alabama,1099,Monroe,2003,96,1
Alabama,1099,Monroe,2009,77.5,0
Alabama,1099,Monroe,2011,77.5,0
Alabama,1101,Montgomery,2000,68.8,1
Alabama,1101,Montgomery,2001,70.3,1
Alabama,1101,Montgomery,2002,99.7,1
Alabama,1101,Montgomery,2003,71.8,1
Alabama,1101,Montgomery,2004,88.8,1
Alabama,1101,Montgomery,2005,64.6,1
Alabama,1101,Montgomery,2006,66.3,1
Alabama,1101,Montgomery,2007,61.4,1
Alabama,1101,Montgomery,2008,65.7,1
Alabama,1101,Montgomery,2009,56.5,1
Alabama,1101,Montgomery,2010,48.9,1
Alabama,1101,Montgomery,2011,40.4,1
Alabama,1101,Montgomery,2012,45.6,1
Alabama,1101,Montgomery,2013,55.1,1
Alabama,1101,Montgomery,2014,57.5,1
Alabama,1101,Montgomery,2015,49.2,1
Alabama,1103,Morgan,2000,189.5,1
Alabama,1103,Morgan,2001,129.6,1
Alabama,1103,Morgan,2002,111.7,1
Alabama,1103,Morgan,2003,74.3,1
Alabama,1103,Morgan,2004,81.8,1
Alabama,1103,Morgan,2005,66.1,1
Alabama,1103,Morgan,2006,75.9,1
Alabama,1103,Morgan,2007,65.7,1
Alabama,1103,Morgan,2008,157.4,1
Alabama,1103,Morgan,2009,244.3,1
Alabama,1103,Morgan,2010,241.3,1
Alabama,1103,Morgan,2011,173.6,1
Alabama,1103,Morgan,2012,115.2,1
Alabama,1103,Morgan,2013,128.2,1
Alabama,1103,Morgan,2014,150.2,1
Alabama,1103,Morgan,2015,158.2,1
Alabama,1105,Perry,2000,245.1,1
Alabama,1105,Perry,2001,209.7,1
Alabama,1105,Perry,2002,265.6,1
Alabama,1105,Perry,2003,178.7,0
Alabama,1105,Perry,2005,214.6,1
Alabama,1105,Perry,2006,249.5,1
Alabama,1105,Perry,2007,179.6,0
Alabama,1105,Perry,2009,233.7,1
Alabama,1105,Perry,2010,217.9,1
Alabama,1105,Perry,2011,236.4,1
Alabama,1105,Perry,2012,208.3,0
Alabama,1105,Perry,2013,211.9,0
Alabama,1105,Perry,2014,231.6,1
Alabama,1105,Perry,2015,195.2,0
Alabama,1107,Pickens,2000,199.9,1
Alabama,1107,Pickens,2001,161.8,1
Alabama,1107,Pickens,2002,116.4,1
Alabama,1107,Pickens,2003,125,1
Alabama,1107,Pickens,2004,151.7,1
Alabama,1107,Pickens,2005,195.9,1
Alabama,1107,Pickens,2006,237.6,1
Alabama,1107,Pickens,2007,149.9,1
Alabama,1107,Pickens,2008,96.4,0
Alabama,1107,Pickens,2009,149.7,1
Alabama,1107,Pickens,2010,132.4,1
Alabama,1107,Pickens,2013,88.7,0
Alabama,1109,Pike,2000,100,1
Alabama,1109,Pike,2001,200.3,1
Alabama,1109,Pike,2002,199.1,1
Alabama,1109,Pike,2003,85.3,1
Alabama,1109,Pike,2004,112.1,1
Alabama,1109,Pike,2005,76.1,0
Alabama,1109,Pike,2006,122.2,1
Alabama,1109,Pike,2007,87,1
Alabama,1109,Pike,2008,85.9,1
Alabama,1109,Pike,2009,112.4,1
Alabama,1109,Pike,2010,72.4,0
Alabama,1109,Pike,2011,72,0
Alabama,1109,Pike,2012,98.3,1
Alabama,1109,Pike,2013,65.4,0
Alabama,1111,Randolph,2000,323.9,1
Alabama,1111,Randolph,2001,180.7,1
Alabama,1111,Randolph,2002,236.2,1
Alabama,1111,Randolph,2003,315.2,1
Alabama,1111,Randolph,2004,182.5,1
Alabama,1111,Randolph,2005,197.7,1
Alabama,1111,Randolph,2006,148.2,1
Alabama,1111,Randolph,2007,210.1,1
Alabama,1111,Randolph,2008,223.3,1
Alabama,1111,Randolph,2009,184.1,1
Alabama,1111,Randolph,2010,251.1,1
Alabama,1111,Randolph,2011,265,1
Alabama,1111,Randolph,2012,226.7,1
Alabama,1111,Randolph,2013,263.8,1
Alabama,1111,Randolph,2014,232.9,1
Alabama,1111,Randolph,2015,260.5,1
Alabama,1113,Russell,2000,122.7,1
Alabama,1113,Russell,2001,90.6,1
Alabama,1113,Russell,2002,86.6,1
Alabama,1113,Russell,2003,138,1
Alabama,1113,Russell,2004,86,1
Alabama,1113,Russell,2005,108.6,1
Alabama,1113,Russell,2006,99.9,1
Alabama,1113,Russell,2007,125.3,1
Alabama,1113,Russell,2008,75.8,1
Alabama,1113,Russell,2009,105.2,1
Alabama,1113,Russell,2010,81,1
Alabama,1113,Russell,2011,72,1
Alabama,1113,Russell,2012,59,1
Alabama,1113,Russell,2014,40.4,1
Alabama,1113,Russell,2015,47,1
Alabama,1117,Shelby,2000,88.6,1
Alabama,1117,Shelby,2001,65.3,1
Alabama,1117,Shelby,2002,79.8,1
Alabama,1117,Shelby,2003,74.2,1
Alabama,1117,Shelby,2004,42.8,1
Alabama,1117,Shelby,2005,42.2,1
Alabama,1117,Shelby,2006,47.8,1
Alabama,1117,Shelby,2007,35.6,1
Alabama,1117,Shelby,2008,39.6,1
Alabama,1117,Shelby,2009,46.5,1
Alabama,1117,Shelby,2010,38.6,1
Alabama,1117,Shelby,2011,37.8,1
Alabama,1117,Shelby,2012,43.5,1
Alabama,1117,Shelby,2013,25.4,1
Alabama,1117,Shelby,2014,25.8,1
Alabama,1117,Shelby,2015,31.3,1
Alabama,1115,St. Clair,2000,175.7,1
Alabama,1115,St. Clair,2001,156.6,1
Alabama,1115,St. Clair,2002,138.5,1
Alabama,1115,St. Clair,2003,140.8,1
Alabama,1115,St. Clair,2004,120.5,1
Alabama,1115,St. Clair,2005,96.2,1
Alabama,1115,St. Clair,2006,94.2,1
Alabama,1115,St. Clair,2007,94.8,1
Alabama,1115,St. Clair,2008,83.6,1
Alabama,1115,St. Clair,2009,86.2,1
Alabama,1115,St. Clair,2010,86.8,1
Alabama,1115,St. Clair,2011,49.3,1
Alabama,1115,St. Clair,2012,50.6,1
Alabama,1115,St. Clair,2013,49.9,1
Alabama,1115,St. Clair,2014,78.2,1
Alabama,1115,St. Clair,2015,36.6,1
Alabama,1119,Sumter,2001,216.5,1
Alabama,1119,Sumter,2002,143.9,0
Alabama,1119,Sumter,2003,371.7,1
Alabama,1119,Sumter,2004,171.1,1
Alabama,1119,Sumter,2007,333.3,1
Alabama,1119,Sumter,2009,178.6,1
Alabama,1119,Sumter,2010,153,0
Alabama,1119,Sumter,2011,340.9,1
Alabama,1119,Sumter,2012,229.4,1
Alabama,1121,Talladega,2000,223.9,1
Alabama,1121,Talladega,2001,191.4,1
Alabama,1121,Talladega,2002,192.4,1
Alabama,1121,Talladega,2003,167.8,1
Alabama,1121,Talladega,2004,150.5,1
Alabama,1121,Talladega,2005,108.4,1
Alabama,1121,Talladega,2006,100.3,1
Alabama,1121,Talladega,2007,101.9,1
Alabama,1121,Talladega,2008,138.3,1
Alabama,1121,Talladega,2009,100.5,1
Alabama,1121,Talladega,2010,78.4,1
Alabama,1121,Talladega,2011,117.2,1
Alabama,1121,Talladega,2012,80,1
Alabama,1121,Talladega,2013,73.7,1
Alabama,1121,Talladega,2014,51.9,1
Alabama,1121,Talladega,2015,56.3,1
Alabama,1123,Tallapoosa,2000,102.8,1
Alabama,1123,Tallapoosa,2001,111.6,1
Alabama,1123,Tallapoosa,2002,98.5,1
Alabama,1123,Tallapoosa,2003,111.3,1
Alabama,1123,Tallapoosa,2004,140.4,1
Alabama,1123,Tallapoosa,2005,105.6,1
Alabama,1123,Tallapoosa,2006,100.2,1
Alabama,1123,Tallapoosa,2007,99,1
Alabama,1123,Tallapoosa,2008,122.3,1
Alabama,1123,Tallapoosa,2009,85,1
Alabama,1123,Tallapoosa,2010,60.9,1
Alabama,1123,Tallapoosa,2011,73.2,1
Alabama,1123,Tallapoosa,2012,77.6,1
Alabama,1123,Tallapoosa,2013,61.1,1
Alabama,1123,Tallapoosa,2014,57.1,1
Alabama,1123,Tallapoosa,2015,57.1,1
Alabama,1125,Tuscaloosa,2000,104.7,1
Alabama,1125,Tuscaloosa,2001,129.9,1
Alabama,1125,Tuscaloosa,2002,101.9,1
Alabama,1125,Tuscaloosa,2003,89.5,1
Alabama,1125,Tuscaloosa,2004,82.3,1
Alabama,1125,Tuscaloosa,2005,64.7,1
Alabama,1125,Tuscaloosa,2006,64.2,1
Alabama,1125,Tuscaloosa,2007,59.5,1
Alabama,1125,Tuscaloosa,2008,51.5,1
Alabama,1125,Tuscaloosa,2009,54.9,1
Alabama,1125,Tuscaloosa,2010,40.6,1
Alabama,1125,Tuscaloosa,2011,53.6,1
Alabama,1125,Tuscaloosa,2012,33.1,1
Alabama,1125,Tuscaloosa,2013,32.5,1
Alabama,1125,Tuscaloosa,2014,32.1,1
Alabama,1125,Tuscaloosa,2015,17.9,1
Alabama,1127,Walker,2000,232.5,1
Alabama,1127,Walker,2001,278.4,1
Alabama,1127,Walker,2002,211.2,1
Alabama,1127,Walker,2003,279.2,1
Alabama,1127,Walker,2004,287.2,1
Alabama,1127,Walker,2005,100.7,1
Alabama,1127,Walker,2006,87.4,1
Alabama,1127,Walker,2007,69.4,1
Alabama,1127,Walker,2008,94.6,1
Alabama,1127,Walker,2009,105.1,1
Alabama,1127,Walker,2010,69.5,1
Alabama,1127,Walker,2011,72.2,1
Alabama,1127,Walker,2012,114.3,1
Alabama,1127,Walker,2013,135.7,1
Alabama,1127,Walker,2014,94.3,1
Alabama,1127,Walker,2015,49.7,1
Alabama,1129,Washington,2001,131,1
Alabama,1129,Washington,2004,116.4,0
Alabama,1129,Washington,2008,123,1
Alabama,1129,Washington,2010,122.7,1
Alabama,1129,Washington,2012,215.7,1
Alabama,1129,Washington,2013,341.2,1
Alabama,1129,Washington,2014,134,1
Alabama,1129,Washington,2015,103.2,0
Alabama,1131,Wilcox,2000,207,1
Alabama,1131,Wilcox,2001,189.3,1
Alabama,1131,Wilcox,2003,160.3,0
Alabama,1131,Wilcox,2011,158.6,0
Alabama,1133,Winston,2000,227.3,1
Alabama,1133,Winston,2001,138.6,1
Alabama,1133,Winston,2002,195,1
Alabama,1133,Winston,2003,135.9,1
Alabama,1133,Winston,2004,183.7,1
Alabama,1133,Winston,2005,140.3,1
Alabama,1133,Winston,2006,96.5,1
Alabama,1133,Winston,2007,143.3,1
Alabama,1133,Winston,2008,149.4,1
Alabama,1133,Winston,2009,67.6,0
Alabama,1133,Winston,2010,74.3,0
Alabama,1133,Winston,2015,81.8,1
Alaska,2020,Anchorage,2000,39.1,1
Alaska,2020,Anchorage,2001,29.4,1
Alaska,2020,Anchorage,2002,19.2,1
Alaska,2020,Anchorage,2003,27.6,1
Alaska,2020,Anchorage,2004,15.5,1
Alaska,2020,Anchorage,2005,22.2,1
Alaska,2020,Anchorage,2006,24.2,1
Alaska,2020,Anchorage,2007,10.5,1
Alaska,2020,Anchorage,2008,24.6,1
Alaska,2020,Anchorage,2009,22.6,1
Alaska,2020,Anchorage,2010,22.4,1
Alaska,2020,Anchorage,2011,18,1
Alaska,2020,Anchorage,2012,17.2,1
Alaska,2020,Anchorage,2013,20.1,1
Alaska,2020,Anchorage,2014,25.4,1
Alaska,2020,Anchorage,2015,18.8,1
Alaska,2090,Fairbanks North Star,2000,34.8,1
Alaska,2090,Fairbanks North Star,2001,48.2,1
Alaska,2090,Fairbanks North Star,2002,27.8,0
Alaska,2090,Fairbanks North Star,2003,27.4,0
Alaska,2090,Fairbanks North Star,2005,26,0
Alaska,2090,Fairbanks North Star,2009,23.6,0
Alaska,2090,Fairbanks North Star,2011,30,1
Alaska,2090,Fairbanks North Star,2014,23.8,0
Alaska,2090,Fairbanks North Star,2015,31,1
Alaska,2122,Kenai Peninsula,2000,69.8,1
Alaska,2122,Kenai Peninsula,2001,38,0
Alaska,2122,Kenai Peninsula,2003,47.8,1
Alaska,2122,Kenai Peninsula,2008,36.3,0
Alaska,2122,Kenai Peninsula,2010,31.8,0
Alaska,2122,Kenai Peninsula,2013,31.3,0
Alaska,2122,Kenai Peninsula,2015,65.3,1
Alaska,2130,Ketchikan Gateway,2014,133.1,0
Alaska,2170,Matanuska-Susitna,2000,58.3,1
Alaska,2170,Matanuska-Susitna,2001,39.6,1
Alaska,2170,Matanuska-Susitna,2005,32.7,1
Alaska,2170,Matanuska-Susitna,2008,24,0
Alaska,2170,Matanuska-Susitna,2009,27.6,1
Alaska,2170,Matanuska-Susitna,2010,31.4,1
Alaska,2170,Matanuska-Susitna,2011,30.7,1
Alaska,2170,Matanuska-Susitna,2012,21.5,0
Alaska,2170,Matanuska-Susitna,2014,29.1,1
Alaska,2170,Matanuska-Susitna,2015,26.3,1
Arizona,4001,Apache,2000,63.6,1
Arizona,4001,Apache,2001,87.9,1
Arizona,4001,Apache,2002,59,1
Arizona,4001,Apache,2003,88.1,1
Arizona,4001,Apache,2004,86.2,1
Arizona,4001,Apache,2006,69.4,1
Arizona,4001,Apache,2007,80.4,1
Arizona,4001,Apache,2008,67.3,1
Arizona,4001,Apache,2009,71.7,1
Arizona,4001,Apache,2010,47.1,1
Arizona,4001,Apache,2011,66.9,1
Arizona,4001,Apache,2012,43.1,1
Arizona,4001,Apache,2013,37.3,1
Arizona,4001,Apache,2014,40,1
Arizona,4001,Apache,2015,39.8,1
Arizona,4003,Cochise,2000,99.8,1
Arizona,4003,Cochise,2001,80.9,1
Arizona,4003,Cochise,2002,75,1
Arizona,4003,Cochise,2003,82.7,1
Arizona,4003,Cochise,2004,60.2,1
Arizona,4003,Cochise,2005,60.1,1
Arizona,4003,Cochise,2006,51.6,1
Arizona,4003,Cochise,2007,45.2,1
Arizona,4003,Cochise,2008,61.6,1
Arizona,4003,Cochise,2009,51.5,1
Arizona,4003,Cochise,2010,55.1,1
Arizona,4003,Cochise,2011,46.8,1
Arizona,4003,Cochise,2012,66.7,1
Arizona,4003,Cochise,2013,69.8,1
Arizona,4003,Cochise,2014,66,1
Arizona,4003,Cochise,2015,77.2,1
Arizona,4005,Coconino,2000,43.9,1
Arizona,4005,Coconino,2001,45.2,1
Arizona,4005,Coconino,2002,49.7,1
Arizona,4005,Coconino,2003,37.5,1
Arizona,4005,Coconino,2004,38.5,1
Arizona,4005,Coconino,2005,55.3,1
Arizona,4005,Coconino,2006,42.1,1
Arizona,4005,Coconino,2007,41.2,1
Arizona,4005,Coconino,2008,54,1
Arizona,4005,Coconino,2009,26.6,1
Arizona,4005,Coconino,2010,31.3,1
Arizona,4005,Coconino,2011,26.4,1
Arizona,4005,Coconino,2012,24.7,1
Arizona,4005,Coconino,2013,37.6,1
Arizona,4005,Coconino,2014,35.6,1
Arizona,4005,Coconino,2015,25.6,1
Arizona,4007,Gila,2000,114.7,1
Arizona,4007,Gila,2001,100.5,1
Arizona,4007,Gila,2002,99.1,1
Arizona,4007,Gila,2003,82.8,1
Arizona,4007,Gila,2004,69.5,1
Arizona,4007,Gila,2005,74.8,1
Arizona,4007,Gila,2006,63.9,1
Arizona,4007,Gila,2007,59.8,1
Arizona,4007,Gila,2008,65.3,1
Arizona,4007,Gila,2009,50.4,1
Arizona,4007,Gila,2010,80,1
Arizona,4007,Gila,2011,41.7,1
Arizona,4007,Gila,2012,53.8,1
Arizona,4007,Gila,2013,47.8,1
Arizona,4007,Gila,2014,47.7,1
Arizona,4007,Gila,2015,71.4,1
Arizona,4009,Graham,2000,114.1,1
Arizona,4009,Graham,2001,107.6,1
Arizona,4009,Graham,2002,146.5,1
Arizona,4009,Graham,2003,99.3,1
Arizona,4009,Graham,2004,125.4,1
Arizona,4009,Graham,2005,98.2,1
Arizona,4009,Graham,2006,102.3,1
Arizona,4009,Graham,2008,95.8,1
Arizona,4009,Graham,2009,58.9,0
Arizona,4009,Graham,2011,64.9,0
Arizona,4009,Graham,2012,70.9,1
Arizona,4009,Graham,2014,69.1,1
Arizona,4012,La Paz,2000,79.1,0
Arizona,4012,La Paz,2005,73.2,0
Arizona,4012,La Paz,2008,128.2,1
Arizona,4012,La Paz,2009,149.3,1
Arizona,4012,La Paz,2011,71.7,0
Arizona,4013,Maricopa,2000,98.3,1
Arizona,4013,Maricopa,2001,95.9,1
Arizona,4013,Maricopa,2002,91.2,1
Arizona,4013,Maricopa,2003,83.6,1
Arizona,4013,Maricopa,2004,70.1,1
Arizona,4013,Maricopa,2005,69.7,1
Arizona,4013,Maricopa,2006,59,1
Arizona,4013,Maricopa,2007,54.2,1
Arizona,4013,Maricopa,2008,48.3,1
Arizona,4013,Maricopa,2009,48.2,1
Arizona,4013,Maricopa,2010,41.8,1
Arizona,4013,Maricopa,2011,45.2,1
Arizona,4013,Maricopa,2012,43.1,1
Arizona,4013,Maricopa,2013,43.8,1
Arizona,4013,Maricopa,2014,41.2,1
Arizona,4013,Maricopa,2015,40.7,1
Arizona,4015,Mohave,2000,223.2,1
Arizona,4015,Mohave,2001,231.9,1
Arizona,4015,Mohave,2002,236.2,1
Arizona,4015,Mohave,2003,247.7,1
Arizona,4015,Mohave,2004,242.9,1
Arizona,4015,Mohave,2005,115.9,1
Arizona,4015,Mohave,2006,66.7,1
Arizona,4015,Mohave,2007,49.1,1
Arizona,4015,Mohave,2008,66.4,1
Arizona,4015,Mohave,2009,62.7,1
Arizona,4015,Mohave,2010,69.9,1
Arizona,4015,Mohave,2011,61.3,1
Arizona,4015,Mohave,2012,67.8,1
Arizona,4015,Mohave,2013,55.3,1
Arizona,4015,Mohave,2014,45.6,1
Arizona,4015,Mohave,2015,56.3,1
Arizona,4017,Navajo,2000,103.6,1
Arizona,4017,Navajo,2001,79,1
Arizona,4017,Navajo,2002,96.6,1
Arizona,4017,Navajo,2003,79.7,1
Arizona,4017,Navajo,2004,69.2,1
Arizona,4017,Navajo,2005,73.7,1
Arizona,4017,Navajo,2006,89.2,1
Arizona,4017,Navajo,2007,96.8,1
Arizona,4017,Navajo,2008,64.8,1
Arizona,4017,Navajo,2009,56.5,1
Arizona,4017,Navajo,2010,78.5,1
Arizona,4017,Navajo,2011,77.8,1
Arizona,4017,Navajo,2012,84.9,1
Arizona,4017,Navajo,2013,77,1
Arizona,4017,Navajo,2014,106.7,1
Arizona,4017,Navajo,2015,84.1,1
Arizona,4019,Pima,2000,106.5,1
Arizona,4019,Pima,2001,96.2,1
Arizona,4019,Pima,2002,81,1
Arizona,4019,Pima,2003,85.3,1
Arizona,4019,Pima,2004,72.9,1
Arizona,4019,Pima,2005,58.9,1
Arizona,4019,Pima,2006,67,1
Arizona,4019,Pima,2007,53.7,1
Arizona,4019,Pima,2008,64.2,1
Arizona,4019,Pima,2009,65,1
Arizona,4019,Pima,2010,56.5,1
Arizona,4019,Pima,2011,62.9,1
Arizona,4019,Pima,2012,55.8,1
Arizona,4019,Pima,2013,58.7,1
Arizona,4019,Pima,2014,57.6,1
Arizona,4019,Pima,2015,57.9,1
Arizona,4021,Pinal,2000,98.7,1
Arizona,4021,Pinal,2001,72.5,1
Arizona,4021,Pinal,2002,97.8,1
Arizona,4021,Pinal,2003,74.7,1
Arizona,4021,Pinal,2004,76.9,1
Arizona,4021,Pinal,2005,80.9,1
Arizona,4021,Pinal,2006,69.9,1
Arizona,4021,Pinal,2007,53.4,1
Arizona,4021,Pinal,2008,46.2,1
Arizona,4021,Pinal,2009,35,1
Arizona,4021,Pinal,2010,50.6,1
Arizona,4021,Pinal,2011,39.3,1
Arizona,4021,Pinal,2012,44.6,1
Arizona,4021,Pinal,2013,38.2,1
Arizona,4021,Pinal,2014,49.1,1
Arizona,4021,Pinal,2015,49.6,1
Arizona,4023,Santa Cruz,2000,79,1
Arizona,4023,Santa Cruz,2001,60.4,0
Arizona,4023,Santa Cruz,2002,117.1,1
Arizona,4023,Santa Cruz,2004,55.3,0
Arizona,4023,Santa Cruz,2005,72.1,1
Arizona,4023,Santa Cruz,2007,57.9,1
Arizona,4023,Santa Cruz,2008,52,1
Arizona,4023,Santa Cruz,2012,41.3,0
Arizona,4023,Santa Cruz,2015,61.9,1
Arizona,4025,Yavapai,2000,99.5,1
Arizona,4025,Yavapai,2001,92.1,1
Arizona,4025,Yavapai,2002,91,1
Arizona,4025,Yavapai,2003,90.3,1
Arizona,4025,Yavapai,2004,82,1
Arizona,4025,Yavapai,2005,77.7,1
Arizona,4025,Yavapai,2006,60.4,1
Arizona,4025,Yavapai,2007,56.1,1
Arizona,4025,Yavapai,2008,58.2,1
Arizona,4025,Yavapai,2009,36.6,1
Arizona,4025,Yavapai,2010,39.2,1
Arizona,4025,Yavapai,2011,47.6,1
Arizona,4025,Yavapai,2012,48.4,1
Arizona,4025,Yavapai,2013,54.5,1
Arizona,4025,Yavapai,2014,50,1
Arizona,4025,Yavapai,2015,60.3,1
Arizona,4027,Yuma,2000,69.1,1
Arizona,4027,Yuma,2001,53.1,1
Arizona,4027,Yuma,2002,63.7,1
Arizona,4027,Yuma,2003,71,1
Arizona,4027,Yuma,2004,81.2,1
Arizona,4027,Yuma,2005,95.8,1
Arizona,4027,Yuma,2006,65,1
Arizona,4027,Yuma,2007,48.4,1
Arizona,4027,Yuma,2008,48.4,1
Arizona,4027,Yuma,2009,68.1,1
Arizona,4027,Yuma,2010,61.7,1
Arizona,4027,Yuma,2011,59.9,1
Arizona,4027,Yuma,2012,50.3,1
Arizona,4027,Yuma,2013,38.7,1
Arizona,4027,Yuma,2014,54.3,1
Arizona,4027,Yuma,2015,44.5,1
Arkansas,5001,Arkansas,2000,348.3,1
Arkansas,5001,Arkansas,2001,429.8,1
Arkansas,5001,Arkansas,2002,424.3,1
Arkansas,5001,Arkansas,2003,527.1,1
Arkansas,5001,Arkansas,2004,466.4,1
Arkansas,5001,Arkansas,2005,350.3,1
Arkansas,5001,Arkansas,2006,314.9,1
Arkansas,5001,Arkansas,2007,308.4,1
Arkansas,5001,Arkansas,2008,401.3,1
Arkansas,5001,Arkansas,2009,321.4,1
Arkansas,5001,Arkansas,2010,231.2,1
Arkansas,5001,Arkansas,2011,269.3,1
Arkansas,5001,Arkansas,2012,240.5,1
Arkansas,5001,Arkansas,2013,205,1
Arkansas,5001,Arkansas,2014,187.6,1
Arkansas,5001,Arkansas,2015,244.7,1
Arkansas,5003,Ashley,2000,470.3,1
Arkansas,5003,Ashley,2001,319.9,1
Arkansas,5003,Ashley,2002,391.7,1
Arkansas,5003,Ashley,2003,256,1
Arkansas,5003,Ashley,2004,327.9,1
Arkansas,5003,Ashley,2005,328.6,1
Arkansas,5003,Ashley,2006,360.5,1
Arkansas,5003,Ashley,2007,450.6,1
Arkansas,5003,Ashley,2008,313.7,1
Arkansas,5003,Ashley,2009,282.9,1
Arkansas,5003,Ashley,2010,330.6,1
Arkansas,5003,Ashley,2011,251.2,1
Arkansas,5003,Ashley,2012,316.8,1
Arkansas,5003,Ashley,2013,270,1
Arkansas,5003,Ashley,2014,231.7,1
Arkansas,5003,Ashley,2015,315,1
Arkansas,5005,Baxter,2000,301.2,1
Arkansas,5005,Baxter,2001,202.9,1
Arkansas,5005,Baxter,2002,263,1
Arkansas,5005,Baxter,2003,273.5,1
Arkansas,5005,Baxter,2004,254.9,1
Arkansas,5005,Baxter,2005,249.8,1
Arkansas,5005,Baxter,2006,189.6,1
Arkansas,5005,Baxter,2007,208.5,1
Arkansas,5005,Baxter,2008,160.8,1
Arkansas,5005,Baxter,2009,197.1,1
Arkansas,5005,Baxter,2010,132.3,1
Arkansas,5005,Baxter,2011,151.5,1
Arkansas,5005,Baxter,2012,126.9,1
Arkansas,5005,Baxter,2013,156.2,1
Arkansas,5005,Baxter,2014,160.7,1
Arkansas,5005,Baxter,2015,160,1
Arkansas,5007,Benton,2000,360.4,1
Arkansas,5007,Benton,2001,395.1,1
Arkansas,5007,Benton,2002,331.6,1
Arkansas,5007,Benton,2003,335.6,1
Arkansas,5007,Benton,2004,281.8,1
Arkansas,5007,Benton,2005,310.6,1
Arkansas,5007,Benton,2006,250.8,1
Arkansas,5007,Benton,2007,176.9,1
Arkansas,5007,Benton,2008,200.3,1
Arkansas,5007,Benton,2009,169.7,1
Arkansas,5007,Benton,2010,165.6,1
Arkansas,5007,Benton,2011,155.1,1
Arkansas,5007,Benton,2012,156.1,1
Arkansas,5007,Benton,2013,124.4,1
Arkansas,5007,Benton,2014,156.6,1
Arkansas,5007,Benton,2015,111.8,1
Arkansas,5009,Boone,2000,279.5,1
Arkansas,5009,Boone,2001,345.2,1
Arkansas,5009,Boone,2002,310.4,1
Arkansas,5009,Boone,2003,283.3,1
Arkansas,5009,Boone,2004,233.3,1
Arkansas,5009,Boone,2005,283,1
Arkansas,5009,Boone,2006,262.4,1
Arkansas,5009,Boone,2007,276,1
Arkansas,5009,Boone,2008,258.3,1
Arkansas,5009,Boone,2009,334.3,1
Arkansas,5009,Boone,2010,262.5,1
Arkansas,5009,Boone,2011,243.1,1
Arkansas,5009,Boone,2012,264.4,1
Arkansas,5009,Boone,2013,207.1,1
Arkansas,5009,Boone,2014,295.5,1
Arkansas,5009,Boone,2015,294,1
Arkansas,5011,Bradley,2000,525.9,1
Arkansas,5011,Bradley,2001,356.4,1
Arkansas,5011,Bradley,2002,434.1,1
Arkansas,5011,Bradley,2003,574.2,1
Arkansas,5011,Bradley,2004,427,1
Arkansas,5011,Bradley,2005,366.2,1
Arkansas,5011,Bradley,2006,444.7,1
Arkansas,5011,Bradley,2007,565,1
Arkansas,5011,Bradley,2008,527.5,1
Arkansas,5011,Bradley,2009,420.8,1
Arkansas,5011,Bradley,2010,524.8,1
Arkansas,5011,Bradley,2011,217.4,1
Arkansas,5011,Bradley,2012,405.6,1
Arkansas,5011,Bradley,2013,518.7,1
Arkansas,5011,Bradley,2014,221.4,1
Arkansas,5011,Bradley,2015,298.9,1
Arkansas,5013,Calhoun,2000,339.2,0
Arkansas,5013,Calhoun,2002,372.1,1
Arkansas,5013,Calhoun,2003,342.1,0
Arkansas,5013,Calhoun,2012,305.9,0
Arkansas,5013,Calhoun,2014,342.8,0
Arkansas,5015,Carroll,2000,209.1,1
Arkansas,5015,Carroll,2001,130.6,1
Arkansas,5015,Carroll,2002,169,1
Arkansas,5015,Carroll,2003,120,1
Arkansas,5015,Carroll,2004,171.8,1
Arkansas,5015,Carroll,2005,182.6,1
Arkansas,5015,Carroll,2006,133.9,1
Arkansas,5015,Carroll,2007,195.9,1
Arkansas,5015,Carroll,2008,205.3,1
Arkansas,5015,Carroll,2009,140.8,1
Arkansas,5015,Carroll,2010,163.2,1
Arkansas,5015,Carroll,2011,133,1
Arkansas,5015,Carroll,2012,169.2,1
Arkansas,5015,Carroll,2013,156.5,1
Arkansas,5015,Carroll,2014,143.7,1
Arkansas,5015,Carroll,2015,221,1
Arkansas,5017,Chicot,2000,165.7,1
Arkansas,5017,Chicot,2001,435,1
Arkansas,5017,Chicot,2002,353.6,1
Arkansas,5017,Chicot,2003,367.1,1
Arkansas,5017,Chicot,2004,399,1
Arkansas,5017,Chicot,2005,627,1
